year,site,richness,shannonindex,hillnumber,location,latitude,longitude
2013,a-k-01,10,4.19,3.34,san_miguel_island,34.02236667,-120.3874667
2013,a-k-02,11,3.2,2.33,san_miguel_island,34.06438333,-120.3566
2013,a-k-03,9,3.51,2.22,santa_rosa_island,33.90146667,-120.1029667
2013,a-k-04,11,4.26,3.25,santa_rosa_island,33.89753333,-120.10075
2013,a-k-05,12,3.24,2.53,santa_rosa_island,34.03261667,-120.107
2013,a-k-06,14,3.47,2.55,santa_cruz_island,33.94966667,-119.8275833
2013,a-k-07,11,5.82,5.17,santa_cruz_island,34.05635,-119.75515
2013,a-k-08,11,1.59,1.28,santa_cruz_island,34.0345,-119.7033333
2013,a-k-09,14,1.44,1.19,santa_cruz_island,34.04798333,-119.5514
2013,a-k-10,15,4.27,3.28,santa_cruz_island,33.98983333,-119.5630667
2013,a-k-11,10,3.09,2.08,anacapa_island,34.00775,-119.4343833
2013,a-k-12,8,2.98,2.47,anacapa_island,34.01586667,-119.3717333
2013,a-k-13,12,3.74,2.92,anacapa_island,34.01666667,-119.3616667
2013,a-k-14,11,1.69,1.26,santa_barbara_island,33.46611667,-119.0277833
2013,a-k-15,13,1.55,1.26,santa_barbara_island,33.48753333,-119.0275833
2013,a-k-16,12,1.31,1.11,santa_barbara_island,33.46441667,-119.0391667
2013,a-k-21,13,3.96,2.83,san_miguel_island,34.0237,-120.3951667
2013,a-k-22,11,3.43,3.09,santa_rosa_island,33.92303333,-120.1873667
2013,a-k-23,10,3.49,2.55,santa_rosa_island,33.90855,-120.1555
2013,a-k-24,10,3.19,2.43,santa_rosa_island,33.90036667,-120.1356333
2013,a-k-25,8,2.53,2.22,santa_rosa_island,33.89233333,-120.1195
2013,a-k-26,16,2.49,1.84,santa_cruz_island,34.04493333,-119.6014
2013,a-k-27,17,2.41,1.67,santa_cruz_island,34.05223333,-119.5825333
2013,a-k-28,12,2.1,1.59,santa_cruz_island,34.05428333,-119.56685
2013,a-k-29,14,2.41,1.97,santa_cruz_island,34.04415,-119.54245
2013,a-k-30,14,1.68,1.37,santa_cruz_island,34.03836667,-119.5253
2013,a-k-31,14,1.65,1.31,anacapa_island,34.01641667,-119.4320167
2013,a-k-32,15,1.76,1.38,anacapa_island,34.0045,-119.3857833
2013,a-k-33,13,5.75,4.23,anacapa_island,34.0126,-119.3891833
2013,a-k-34,13,1.62,1.29,anacapa_island,34.0141,-119.3590167
2013,a-k-35,14,2.36,1.62,santa_barbara_island,33.48003333,-119.0621167
2013,a-k-36,10,1.53,1.21,santa_barbara_island,33.47306667,-119.02685
2013,a-k-37,10,2.84,2.27,santa_barbara_island,33.46293333,-119.0312667
2013,a-l-01,5,2.43,1.9,mainland,34.400275,-119.7445917
2013,a-l-02,7,4.29,3.48,mainland,34.47181667,-120.1426167
2013,a-l-03,22,4.98,3.01,mainland,34.46782143,-120.1192428
2013,a-l-04,10,6.56,5.43,mainland,34.45849992,-120.3334874
2013,a-l-05,26,3.35,2.48,mainland,34.39167778,-119.54175
2013,a-l-06,10,3.77,2.85,mainland,34.41371667,-119.8221
2013,a-l-07,22,1.29,1.1,mainland,34.40469558,-119.8644769
2013,a-l-08,14,3.1,2.52,mainland,34.39410555,-119.7296222
2013,a-l-09,25,7.87,5.93,mainland,34.42210741,-119.9517074
2013,a-l-10,13,1.92,1.41,santa_cruz_island,34.0588,-119.7575
2013,a-l-11,17,5.76,4.02,santa_cruz_island,34.0445,-119.7155
2013,a-p-04,12,4.65,3.44,anacapa_island,34.017667,-119.363683
2013,a-p-06,13,4.23,2.98,anacapa_island,34.009883,-119.388333
2013,a-p-09,18,3.46,2.36,mainland,34.46628333,-120.1169667
2013,a-p-10,14,7.97,5.91,mainland,34.45543333,-120.33205
2013,a-p-15,17,2.49,1.65,mainland,34.04301667,-118.9522167
2013,a-p-16,15,2.59,1.75,mainland,34.03328333,-118.8701667
2013,a-p-17,17,4,2.7,mainland,34.38945,-119.5447667
2013,a-p-18,17,2.54,2.03,mainland,34.40295,-119.8645167
2013,a-p-20,17,5.68,3.89,mainland,34.03761667,-118.9219833
2013,a-p-21,18,6.17,4.12,mainland,34.00491667,-118.7891167
2013,a-p-22,20,5.47,3.85,mainland,34.42185,-119.9515
2013,a-p-23,14,3,2.25,mainland,33.99853333,-118.8056333
2013,a-p-32,15,2,1.44,santa_cruz_island,34.054283,-119.566867
2013,a-p-33,16,2.08,1.57,santa_cruz_island,34.044933,-119.6014
2013,a-p-37,16,2.56,2.14,santa_cruz_island,34.0434,-119.535733
2013,a-p-40,14,1.64,1.28,santa_cruz_island,34.050983,-119.575883
2013,a-p-41,18,2.29,1.84,santa_cruz_island,34.038367,-119.5253
2013,a-p-42,17,2.83,1.99,santa_cruz_island,34.048467,-119.546367
2013,a-p-43,10,1.72,1.36,santa_cruz_island,34.047983,-119.5514
2013,a-p-57,13,5.54,4.15,santa_rosa_island,33.931667,-120.197417
2013,a-p-64,14,2.53,1.83,santa_rosa_island,33.891567,-120.1192
2014,a-k-01,8,3.38,2.8,san_miguel_island,34.02236667,-120.3874667
2014,a-k-02,13,2.5,2.22,san_miguel_island,34.06438333,-120.3566
2014,a-k-03,10,1.69,1.31,santa_rosa_island,33.90146667,-120.1029667
2014,a-k-04,10,2.82,2.39,santa_rosa_island,33.89753333,-120.10075
2014,a-k-05,15,3.48,2.83,santa_rosa_island,34.03261667,-120.107
2014,a-k-06,13,3.4,2.55,santa_cruz_island,33.94966667,-119.8275833
2014,a-k-07,10,3.5,3.11,santa_cruz_island,34.05635,-119.75515
2014,a-k-08,8,1.5,1.22,santa_cruz_island,34.0345,-119.7033333
2014,a-k-09,10,1.63,1.3,santa_cruz_island,34.04798333,-119.5514
2014,a-k-10,10,2.35,1.8,santa_cruz_island,33.98983333,-119.5630667
2014,a-k-11,13,3.92,2.89,anacapa_island,34.00775,-119.4343833
2014,a-k-12,9,2.92,2.5,anacapa_island,34.01586667,-119.3717333
2014,a-k-13,13,3.5,2.54,anacapa_island,34.01666667,-119.3616667
2014,a-k-14,11,1.53,1.19,santa_barbara_island,33.46611667,-119.0277833
2014,a-k-15,10,1.15,1.06,santa_barbara_island,33.48753333,-119.0275833
2014,a-k-16,14,1.41,1.14,santa_barbara_island,33.46441667,-119.0391667
2014,a-k-21,9,3.67,3.06,san_miguel_island,34.0237,-120.3951667
2014,a-k-22,10,3,2.61,santa_rosa_island,33.92303333,-120.1873667
2014,a-k-23,9,3.32,2.95,santa_rosa_island,33.90855,-120.1555
2014,a-k-24,9,3.23,2.9,santa_rosa_island,33.90036667,-120.1356333
2014,a-k-25,8,2.37,1.9,santa_rosa_island,33.89233333,-120.1195
2014,a-k-26,12,2.73,2.1,santa_cruz_island,34.04493333,-119.6014
2014,a-k-27,13,2.62,1.69,santa_cruz_island,34.05223333,-119.5825333
2014,a-k-28,13,2.6,2.08,santa_cruz_island,34.05428333,-119.56685
2014,a-k-29,12,2.62,2.27,santa_cruz_island,34.04415,-119.54245
2014,a-k-30,10,1.56,1.3,santa_cruz_island,34.03836667,-119.5253
2014,a-k-31,14,1.65,1.26,anacapa_island,34.01641667,-119.4320167
2014,a-k-32,11,1.67,1.33,anacapa_island,34.0045,-119.3857833
2014,a-k-33,8,4.33,3.33,anacapa_island,34.0126,-119.3891833
2014,a-k-34,14,1.52,1.22,anacapa_island,34.0141,-119.3590167
2014,a-k-35,10,3.8,2.57,santa_barbara_island,33.48003333,-119.0621167
2014,a-k-36,7,1.54,1.23,santa_barbara_island,33.47306667,-119.02685
2014,a-k-37,11,2.64,2.03,santa_barbara_island,33.46293333,-119.0312667
2014,a-l-01,3,1.67,1.38,mainland,34.400275,-119.7445917
2014,a-l-02,8,4.22,3.4,mainland,34.47181667,-120.1426167
2014,a-l-03,23,6.41,4.73,mainland,34.46782143,-120.1192428
2014,a-l-04,11,5.96,4.86,mainland,34.45849992,-120.3334874
2014,a-l-05,24,3.24,1.98,mainland,34.39167778,-119.54175
2014,a-l-06,6,2.97,2.29,mainland,34.41371667,-119.8221
2014,a-l-07,19,1.73,1.33,mainland,34.40469558,-119.8644769
2014,a-l-08,12,2.73,2,mainland,34.39410555,-119.7296222
2014,a-l-09,21,6.71,5.09,mainland,34.42210741,-119.9517074
2014,a-l-10,9,2.07,1.54,santa_cruz_island,34.0588,-119.7575
2014,a-l-11,15,5.88,4.09,santa_cruz_island,34.0445,-119.7155
2014,a-p-04,12,4.79,3.15,anacapa_island,34.017667,-119.363683
2014,a-p-05,11,2.17,1.64,anacapa_island,34.012783,-119.363133
2014,a-p-06,12,4.96,3.8,anacapa_island,34.009883,-119.388333
2014,a-p-07,16,2.15,1.44,anacapa_island,34.016983,-119.432917
2014,a-p-09,14,4.26,2.75,mainland,34.46628333,-120.1169667
2014,a-p-10,7,3.22,2.38,mainland,34.45543333,-120.33205
2014,a-p-14,10,5.05,3.29,mainland,34.4412874,-120.4167926
2014,a-p-17,16,4.12,2.87,mainland,34.38945,-119.5447667
2014,a-p-18,10,1.94,1.5,mainland,34.40295,-119.8645167
2014,a-p-22,15,3.98,2.7,mainland,34.42185,-119.9515
2014,a-p-32,14,2.77,1.96,santa_cruz_island,34.054283,-119.566867
2014,a-p-33,12,1.75,1.4,santa_cruz_island,34.044933,-119.6014
2014,a-p-34,17,2.27,1.69,santa_cruz_island,34.051483,-119.909667
2014,a-p-35,16,2.76,1.87,santa_cruz_island,33.946467,-119.823183
2014,a-p-36,15,2.81,2.03,santa_cruz_island,34.056583,-119.821167
2014,a-p-38,16,2.74,2.11,santa_cruz_island,34.072867,-119.870983
2014,a-p-39,16,2.1,1.47,santa_cruz_island,34.03065,-119.69665
2014,a-p-42,16,2.72,1.96,santa_cruz_island,34.048467,-119.546367
2014,a-p-44,17,2.68,2.08,santa_cruz_island,33.983617,-119.6384
2014,a-p-45,17,4.22,3.01,santa_cruz_island,33.988533,-119.546983
2014,a-p-48,18,3.41,2.79,san_miguel_island,34.051717,-120.346183
2014,a-p-50,13,3.3,2.68,san_miguel_island,34.052783,-120.337383
2014,a-p-57,14,4.01,2.57,santa_rosa_island,33.931667,-120.197417
2014,a-p-60,15,2.81,1.99,santa_rosa_island,33.897433,-120.100383
2014,a-p-64,13,3.73,2.75,santa_rosa_island,33.891567,-120.1192
2015,a-l-01,5,1.88,1.46,mainland,34.400275,-119.7445917
2015,a-l-02,9,3.13,2.69,mainland,34.47181667,-120.1426167
2015,a-l-03,20,5.12,3.32,mainland,34.46782143,-120.1192428
2015,a-l-04,15,3.36,2.11,mainland,34.45849992,-120.3334874
2015,a-l-05,25,3.75,2.61,mainland,34.39167778,-119.54175
2015,a-l-06,9,3.91,3.17,mainland,34.41371667,-119.8221
2015,a-l-07,14,1.77,1.35,mainland,34.40469558,-119.8644769
2015,a-l-08,10,4,3,mainland,34.39410555,-119.7296222
2015,a-l-09,22,9.81,6.72,mainland,34.42210741,-119.9517074
2015,a-l-10,15,1.34,1.12,santa_cruz_island,34.0588,-119.7575
2015,a-l-11,14,3.61,2.89,santa_cruz_island,34.0445,-119.7155
2015,a-p-04,13,7.84,6.1,anacapa_island,34.017667,-119.363683
2015,a-p-05,17,2.2,1.57,anacapa_island,34.012783,-119.363133
2015,a-p-06,11,5.45,4.49,anacapa_island,34.009883,-119.388333
2015,a-p-07,14,3.63,2.19,anacapa_island,34.016983,-119.432917
2015,a-p-09,14,4.3,2.93,mainland,34.46628333,-120.1169667
2015,a-p-17,18,3.68,2.52,mainland,34.38945,-119.5447667
2015,a-p-18,12,3.29,2.53,mainland,34.40295,-119.8645167
2015,a-p-22,11,5.98,4,mainland,34.42185,-119.9515
2015,a-p-32,14,4.32,3.2,santa_cruz_island,34.054283,-119.566867
2015,a-p-33,16,2.58,1.76,santa_cruz_island,34.044933,-119.6014
2015,a-p-34,17,2.61,1.84,santa_cruz_island,34.051483,-119.909667
2015,a-p-35,13,4.23,2.73,santa_cruz_island,33.946467,-119.823183
2015,a-p-36,16,2.86,1.94,santa_cruz_island,34.056583,-119.821167
2015,a-p-38,15,3.77,2.68,santa_cruz_island,34.072867,-119.870983
2015,a-p-39,14,2.15,1.46,santa_cruz_island,34.03065,-119.69665
2015,a-p-42,16,4.31,2.82,santa_cruz_island,34.048467,-119.546367
2015,a-p-44,18,3,1.81,santa_cruz_island,33.983617,-119.6384
2015,a-p-45,18,4.26,2.61,santa_cruz_island,33.988533,-119.546983
2015,a-p-57,14,2.26,1.58,santa_rosa_island,33.931667,-120.197417
2015,a-p-60,18,2.17,1.57,santa_rosa_island,33.897433,-120.100383
2015,a-p-64,15,2.75,2.21,santa_rosa_island,33.891567,-120.1192
